site_dep_param,total tiers,current tier,size,leaves,independent_sites
"ZIP(0.9, 30.0)",2,1,100,10,100
"ZIP(0.9, 30.0)",2,2,308,10,100
"ZIP(0.9, 30.0)",3,1,100,10,100
"ZIP(0.9, 30.0)",3,2,486,10,100
"ZIP(0.9, 30.0)",3,3,1426,10,100
"ZIP(0.9, 30.0)",4,1,100,10,100
"ZIP(0.9, 30.0)",4,2,221,10,100
"ZIP(0.9, 30.0)",4,3,442,10,100
"ZIP(0.9, 30.0)",4,4,1343,10,100
"ZIP(0.2, 3.75)",2,1,200,10,200
"ZIP(0.2, 3.75)",2,2,605,10,200
"ZIP(0.2, 3.75)",3,1,200,10,200
"ZIP(0.2, 3.75)",3,2,630,10,200
"ZIP(0.2, 3.75)",3,3,1914,10,200
"ZIP(0.2, 3.75)",4,1,200,10,200
"ZIP(0.2, 3.75)",4,2,564,10,200
"ZIP(0.2, 3.75)",4,3,1664,10,200
"ZIP(0.2, 3.75)",4,4,4941,10,200
"ZIP(0.5, 6.0)",2,1,200,10,200
"ZIP(0.5, 6.0)",2,2,679,10,200
"ZIP(0.5, 6.0)",3,1,200,10,200
"ZIP(0.5, 6.0)",3,2,632,10,200
"ZIP(0.5, 6.0)",3,3,1801,10,200
"ZIP(0.5, 6.0)",4,1,200,10,200
"ZIP(0.5, 6.0)",4,2,616,10,200
"ZIP(0.5, 6.0)",4,3,1917,10,200
"ZIP(0.5, 6.0)",4,4,5484,10,200
"ZIP(0.7, 10.0)",2,1,200,10,200
"ZIP(0.7, 10.0)",2,2,543,10,200
"ZIP(0.7, 10.0)",3,1,200,10,200
"ZIP(0.7, 10.0)",3,2,639,10,200
"ZIP(0.7, 10.0)",3,3,1765,10,200
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,528,10,200
"ZIP(0.7, 10.0)",4,3,1599,10,200
"ZIP(0.7, 10.0)",4,4,4716,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,787,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,592,10,200
"ZIP(0.9, 30.0)",3,3,1903,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,687,10,200
"ZIP(0.9, 30.0)",4,3,2196,10,200
"ZIP(0.9, 30.0)",4,4,6281,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,29,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,24,10,10
"ZIP(0.2, 3.75)",3,3,75,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,32,10,10
"ZIP(0.2, 3.75)",4,3,85,10,10
"ZIP(0.2, 3.75)",4,4,248,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,54,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,33,10,10
"ZIP(0.5, 6.0)",3,3,82,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,24,10,10
"ZIP(0.5, 6.0)",4,3,80,10,10
"ZIP(0.5, 6.0)",4,4,218,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,21,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,11,10,10
"ZIP(0.7, 10.0)",3,3,36,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,22,10,10
"ZIP(0.7, 10.0)",4,3,125,10,10
"ZIP(0.7, 10.0)",4,4,441,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,33,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,61,10,10
"ZIP(0.9, 30.0)",3,3,263,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,53,10,10
"ZIP(0.9, 30.0)",4,3,184,10,10
"ZIP(0.9, 30.0)",4,4,343,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,155,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,123,10,50
"ZIP(0.2, 3.75)",3,3,335,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,152,10,50
"ZIP(0.2, 3.75)",4,3,483,10,50
"ZIP(0.2, 3.75)",4,4,1512,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,167,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,138,10,50
"ZIP(0.5, 6.0)",3,3,442,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,120,10,50
"ZIP(0.5, 6.0)",4,3,355,10,50
"ZIP(0.5, 6.0)",4,4,1158,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,136,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
"ZIP(0.7, 10.0)",3,2,147,10,50
"ZIP(0.7, 10.0)",3,3,514,10,50
"ZIP(0.7, 10.0)",4,1,50,10,50
"ZIP(0.7, 10.0)",4,2,155,10,50
"ZIP(0.7, 10.0)",4,3,505,10,50
"ZIP(0.7, 10.0)",4,4,1529,10,50
"ZIP(0.9, 30.0)",2,1,50,10,50
"ZIP(0.9, 30.0)",2,2,153,10,50
"ZIP(0.9, 30.0)",3,1,50,10,50
"ZIP(0.9, 30.0)",3,2,52,10,50
"ZIP(0.9, 30.0)",3,3,139,10,50
"ZIP(0.9, 30.0)",4,1,50,10,50
"ZIP(0.9, 30.0)",4,2,184,10,50
"ZIP(0.9, 30.0)",4,3,716,10,50
"ZIP(0.9, 30.0)",4,4,1831,10,50
"ZIP(0.2, 3.75)",2,1,100,10,100
"ZIP(0.2, 3.75)",2,2,292,10,100
"ZIP(0.2, 3.75)",3,1,100,10,100
"ZIP(0.2, 3.75)",3,2,276,10,100
"ZIP(0.2, 3.75)",3,3,823,10,100
"ZIP(0.2, 3.75)",4,1,100,10,100
"ZIP(0.2, 3.75)",4,2,301,10,100
"ZIP(0.2, 3.75)",4,3,874,10,100
"ZIP(0.2, 3.75)",4,4,2551,10,100
"ZIP(0.5, 6.0)",2,1,100,10,100
"ZIP(0.5, 6.0)",2,2,311,10,100
"ZIP(0.5, 6.0)",3,1,100,10,100
"ZIP(0.5, 6.0)",3,2,252,10,100
"ZIP(0.5, 6.0)",3,3,779,10,100
"ZIP(0.5, 6.0)",4,1,100,10,100
"ZIP(0.5, 6.0)",4,2,277,10,100
"ZIP(0.5, 6.0)",4,3,854,10,100
"ZIP(0.5, 6.0)",4,4,2646,10,100
"ZIP(0.7, 10.0)",2,1,100,10,100
"ZIP(0.7, 10.0)",2,2,275,10,100
"ZIP(0.7, 10.0)",3,1,100,10,100
"ZIP(0.7, 10.0)",3,2,343,10,100
"ZIP(0.7, 10.0)",3,3,1177,10,100
"ZIP(0.7, 10.0)",4,1,100,10,100
"ZIP(0.7, 10.0)",4,2,279,10,100
"ZIP(0.7, 10.0)",4,3,1008,10,100
"ZIP(0.7, 10.0)",4,4,3194,10,100
"ZIP(0.9, 30.0)",2,1,100,10,100
"ZIP(0.9, 30.0)",2,2,372,10,100
"ZIP(0.9, 30.0)",3,1,100,10,100
"ZIP(0.9, 30.0)",3,2,132,10,100
"ZIP(0.9, 30.0)",3,3,294,10,100
"ZIP(0.9, 30.0)",4,1,100,10,100
"ZIP(0.9, 30.0)",4,2,344,10,100
"ZIP(0.9, 30.0)",4,3,908,10,100
"ZIP(0.9, 30.0)",4,4,2746,10,100
"ZIP(0.2, 3.75)",2,1,200,10,200
"ZIP(0.2, 3.75)",2,2,641,10,200
"ZIP(0.2, 3.75)",3,1,200,10,200
"ZIP(0.2, 3.75)",3,2,619,10,200
"ZIP(0.2, 3.75)",3,3,1789,10,200
"ZIP(0.2, 3.75)",4,1,200,10,200
"ZIP(0.2, 3.75)",4,2,623,10,200
"ZIP(0.2, 3.75)",4,3,2003,10,200
"ZIP(0.2, 3.75)",4,4,6091,10,200
"ZIP(0.5, 6.0)",2,1,200,10,200
"ZIP(0.5, 6.0)",2,2,580,10,200
"ZIP(0.5, 6.0)",3,1,200,10,200
"ZIP(0.5, 6.0)",3,2,620,10,200
"ZIP(0.5, 6.0)",3,3,1853,10,200
"ZIP(0.5, 6.0)",4,1,200,10,200
"ZIP(0.5, 6.0)",4,2,658,10,200
"ZIP(0.5, 6.0)",4,3,1968,10,200
"ZIP(0.5, 6.0)",4,4,5777,10,200
"ZIP(0.7, 10.0)",2,1,200,10,200
"ZIP(0.7, 10.0)",2,2,619,10,200
"ZIP(0.7, 10.0)",3,1,200,10,200
"ZIP(0.7, 10.0)",3,2,747,10,200
"ZIP(0.7, 10.0)",3,3,2310,10,200
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,646,10,200
"ZIP(0.7, 10.0)",4,3,2017,10,200
"ZIP(0.7, 10.0)",4,4,6012,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,850,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,663,10,200
"ZIP(0.9, 30.0)",3,3,2104,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,402,10,200
"ZIP(0.9, 30.0)",4,3,1242,10,200
"ZIP(0.9, 30.0)",4,4,3755,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,39,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,29,10,10
"ZIP(0.2, 3.75)",3,3,89,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,33,10,10
"ZIP(0.2, 3.75)",4,3,96,10,10
"ZIP(0.2, 3.75)",4,4,228,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,11,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,45,10,10
"ZIP(0.5, 6.0)",3,3,112,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,36,10,10
"ZIP(0.5, 6.0)",4,3,131,10,10
"ZIP(0.5, 6.0)",4,4,415,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,13,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,6,10,10
"ZIP(0.7, 10.0)",3,3,12,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,8,10,10
"ZIP(0.7, 10.0)",4,3,19,10,10
"ZIP(0.7, 10.0)",4,4,51,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,35,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,32,10,10
"ZIP(0.9, 30.0)",3,3,66,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,19,10,10
"ZIP(0.9, 30.0)",4,3,19,10,10
"ZIP(0.9, 30.0)",4,4,31,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,138,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,149,10,50
"ZIP(0.2, 3.75)",3,3,467,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,139,10,50
"ZIP(0.2, 3.75)",4,3,412,10,50
"ZIP(0.2, 3.75)",4,4,1323,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,194,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,107,10,50
"ZIP(0.5, 6.0)",3,3,385,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,144,10,50
"ZIP(0.5, 6.0)",4,3,402,10,50
"ZIP(0.5, 6.0)",4,4,1130,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,179,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
"ZIP(0.7, 10.0)",3,2,130,10,50
"ZIP(0.7, 10.0)",3,3,354,10,50
"ZIP(0.7, 10.0)",4,1,50,10,50
"ZIP(0.7, 10.0)",4,2,110,10,50
"ZIP(0.7, 10.0)",4,3,305,10,50
"ZIP(0.7, 10.0)",4,4,1031,10,50
"ZIP(0.9, 30.0)",2,1,50,10,50
"ZIP(0.9, 30.0)",2,2,168,10,50
"ZIP(0.9, 30.0)",3,1,50,10,50
"ZIP(0.9, 30.0)",3,2,166,10,50
"ZIP(0.9, 30.0)",3,3,493,10,50
"ZIP(0.9, 30.0)",4,1,50,10,50
"ZIP(0.9, 30.0)",4,2,118,10,50
"ZIP(0.9, 30.0)",4,3,352,10,50
"ZIP(0.9, 30.0)",4,4,961,10,50
"ZIP(0.2, 3.75)",2,1,100,10,100
"ZIP(0.2, 3.75)",2,2,278,10,100
"ZIP(0.2, 3.75)",3,1,100,10,100
"ZIP(0.2, 3.75)",3,2,304,10,100
"ZIP(0.2, 3.75)",3,3,898,10,100
"ZIP(0.2, 3.75)",4,1,100,10,100
"ZIP(0.2, 3.75)",4,2,290,10,100
"ZIP(0.2, 3.75)",4,3,899,10,100
"ZIP(0.2, 3.75)",4,4,2770,10,100
"ZIP(0.5, 6.0)",2,1,100,10,100
"ZIP(0.5, 6.0)",2,2,325,10,100
"ZIP(0.5, 6.0)",3,1,100,10,100
"ZIP(0.5, 6.0)",3,2,333,10,100
"ZIP(0.5, 6.0)",3,3,1104,10,100
"ZIP(0.5, 6.0)",4,1,100,10,100
"ZIP(0.5, 6.0)",4,2,329,10,100
"ZIP(0.5, 6.0)",4,3,871,10,100
"ZIP(0.5, 6.0)",4,4,2528,10,100
"ZIP(0.7, 10.0)",2,1,100,10,100
"ZIP(0.7, 10.0)",2,2,344,10,100
"ZIP(0.7, 10.0)",3,1,100,10,100
"ZIP(0.7, 10.0)",3,2,328,10,100
"ZIP(0.7, 10.0)",3,3,855,10,100
"ZIP(0.7, 10.0)",4,1,100,10,100
"ZIP(0.7, 10.0)",4,2,252,10,100
"ZIP(0.7, 10.0)",4,3,832,10,100
"ZIP(0.7, 10.0)",4,4,2402,10,100
"ZIP(0.9, 30.0)",2,1,100,10,100
"ZIP(0.9, 30.0)",2,2,402,10,100
"ZIP(0.9, 30.0)",3,1,100,10,100
"ZIP(0.9, 30.0)",3,2,290,10,100
"ZIP(0.9, 30.0)",3,3,761,10,100
"ZIP(0.9, 30.0)",4,1,100,10,100
"ZIP(0.9, 30.0)",4,2,187,10,100
"ZIP(0.9, 30.0)",4,3,554,10,100
"ZIP(0.9, 30.0)",4,4,1674,10,100
"ZIP(0.2, 3.75)",2,1,200,10,200
"ZIP(0.2, 3.75)",2,2,628,10,200
"ZIP(0.2, 3.75)",3,1,200,10,200
"ZIP(0.2, 3.75)",3,2,614,10,200
"ZIP(0.2, 3.75)",3,3,1859,10,200
"ZIP(0.2, 3.75)",4,1,200,10,200
"ZIP(0.2, 3.75)",4,2,586,10,200
"ZIP(0.2, 3.75)",4,3,1747,10,200
"ZIP(0.2, 3.75)",4,4,5187,10,200
"ZIP(0.5, 6.0)",2,1,200,10,200
"ZIP(0.5, 6.0)",2,2,597,10,200
"ZIP(0.5, 6.0)",3,1,200,10,200
"ZIP(0.5, 6.0)",3,2,635,10,200
"ZIP(0.5, 6.0)",3,3,1922,10,200
"ZIP(0.5, 6.0)",4,1,200,10,200
"ZIP(0.5, 6.0)",4,2,550,10,200
"ZIP(0.5, 6.0)",4,3,1621,10,200
"ZIP(0.5, 6.0)",4,4,5031,10,200
"ZIP(0.7, 10.0)",2,1,200,10,200
"ZIP(0.7, 10.0)",2,2,571,10,200
"ZIP(0.7, 10.0)",3,1,200,10,200
"ZIP(0.7, 10.0)",3,2,508,10,200
"ZIP(0.7, 10.0)",3,3,1384,10,200
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,596,10,200
"ZIP(0.7, 10.0)",4,3,1681,10,200
"ZIP(0.7, 10.0)",4,4,5213,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,755,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,714,10,200
"ZIP(0.9, 30.0)",3,3,1923,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,788,10,200
"ZIP(0.9, 30.0)",4,3,2217,10,200
"ZIP(0.9, 30.0)",4,4,6625,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,27,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,16,10,10
"ZIP(0.2, 3.75)",3,3,31,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,28,10,10
"ZIP(0.2, 3.75)",4,3,54,10,10
"ZIP(0.2, 3.75)",4,4,179,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,33,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,52,10,10
"ZIP(0.5, 6.0)",3,3,149,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,25,10,10
"ZIP(0.5, 6.0)",4,3,98,10,10
"ZIP(0.5, 6.0)",4,4,241,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,41,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,51,10,10
"ZIP(0.7, 10.0)",3,3,149,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,29,10,10
"ZIP(0.7, 10.0)",4,3,102,10,10
"ZIP(0.7, 10.0)",4,4,384,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,41,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,71,10,10
"ZIP(0.9, 30.0)",3,3,201,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,28,10,10
"ZIP(0.9, 30.0)",4,3,60,10,10
"ZIP(0.9, 30.0)",4,4,326,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,145,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,155,10,50
"ZIP(0.2, 3.75)",3,3,453,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,124,10,50
"ZIP(0.2, 3.75)",4,3,349,10,50
"ZIP(0.2, 3.75)",4,4,1017,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,152,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,152,10,50
"ZIP(0.5, 6.0)",3,3,495,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,141,10,50
"ZIP(0.5, 6.0)",4,3,423,10,50
"ZIP(0.5, 6.0)",4,4,1207,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,118,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
"ZIP(0.7, 10.0)",3,2,140,10,50
"ZIP(0.7, 10.0)",3,3,429,10,50
"ZIP(0.7, 10.0)",4,1,50,10,50
"ZIP(0.7, 10.0)",4,2,125,10,50
"ZIP(0.7, 10.0)",4,3,392,10,50
"ZIP(0.7, 10.0)",4,4,1251,10,50
"ZIP(0.9, 30.0)",2,1,50,10,50
"ZIP(0.9, 30.0)",2,2,144,10,50
"ZIP(0.9, 30.0)",3,1,50,10,50
"ZIP(0.9, 30.0)",3,2,172,10,50
"ZIP(0.9, 30.0)",3,3,603,10,50
"ZIP(0.9, 30.0)",4,1,50,10,50
"ZIP(0.9, 30.0)",4,2,219,10,50
"ZIP(0.9, 30.0)",4,3,581,10,50
"ZIP(0.9, 30.0)",4,4,1665,10,50
"ZIP(0.2, 3.75)",2,1,100,10,100
"ZIP(0.2, 3.75)",2,2,314,10,100
"ZIP(0.2, 3.75)",3,1,100,10,100
"ZIP(0.2, 3.75)",3,2,320,10,100
"ZIP(0.2, 3.75)",3,3,962,10,100
"ZIP(0.2, 3.75)",4,1,100,10,100
"ZIP(0.2, 3.75)",4,2,303,10,100
"ZIP(0.2, 3.75)",4,3,983,10,100
"ZIP(0.2, 3.75)",4,4,2889,10,100
"ZIP(0.5, 6.0)",2,1,100,10,100
"ZIP(0.5, 6.0)",2,2,323,10,100
"ZIP(0.5, 6.0)",3,1,100,10,100
"ZIP(0.5, 6.0)",3,2,220,10,100
"ZIP(0.5, 6.0)",3,3,513,10,100
"ZIP(0.5, 6.0)",4,1,100,10,100
"ZIP(0.5, 6.0)",4,2,320,10,100
"ZIP(0.5, 6.0)",4,3,914,10,100
"ZIP(0.5, 6.0)",4,4,2671,10,100
"ZIP(0.7, 10.0)",2,1,100,10,100
"ZIP(0.7, 10.0)",2,2,277,10,100
"ZIP(0.7, 10.0)",3,1,100,10,100
"ZIP(0.7, 10.0)",3,2,240,10,100
"ZIP(0.7, 10.0)",3,3,708,10,100
"ZIP(0.7, 10.0)",4,1,100,10,100
"ZIP(0.7, 10.0)",4,2,234,10,100
"ZIP(0.7, 10.0)",4,3,663,10,100
"ZIP(0.7, 10.0)",4,4,1782,10,100
"ZIP(0.9, 30.0)",2,1,100,10,100
"ZIP(0.9, 30.0)",2,2,444,10,100
"ZIP(0.9, 30.0)",3,1,100,10,100
"ZIP(0.9, 30.0)",3,2,338,10,100
"ZIP(0.9, 30.0)",3,3,920,10,100
"ZIP(0.9, 30.0)",4,1,100,10,100
"ZIP(0.9, 30.0)",4,2,300,10,100
"ZIP(0.9, 30.0)",4,3,724,10,100
"ZIP(0.9, 30.0)",4,4,1633,10,100
"ZIP(0.2, 3.75)",2,1,200,10,200
"ZIP(0.2, 3.75)",2,2,622,10,200
"ZIP(0.2, 3.75)",3,1,200,10,200
"ZIP(0.2, 3.75)",3,2,644,10,200
"ZIP(0.2, 3.75)",3,3,1997,10,200
"ZIP(0.2, 3.75)",4,1,200,10,200
"ZIP(0.2, 3.75)",4,2,654,10,200
"ZIP(0.2, 3.75)",4,3,1913,10,200
"ZIP(0.2, 3.75)",4,4,5976,10,200
"ZIP(0.5, 6.0)",2,1,200,10,200
"ZIP(0.5, 6.0)",2,2,583,10,200
"ZIP(0.5, 6.0)",3,1,200,10,200
"ZIP(0.5, 6.0)",3,2,680,10,200
"ZIP(0.5, 6.0)",3,3,1921,10,200
"ZIP(0.5, 6.0)",4,1,200,10,200
"ZIP(0.5, 6.0)",4,2,636,10,200
"ZIP(0.5, 6.0)",4,3,1882,10,200
"ZIP(0.5, 6.0)",4,4,5660,10,200
"ZIP(0.7, 10.0)",2,1,200,10,200
"ZIP(0.7, 10.0)",2,2,609,10,200
"ZIP(0.7, 10.0)",3,1,200,10,200
"ZIP(0.7, 10.0)",3,2,668,10,200
"ZIP(0.7, 10.0)",3,3,1787,10,200
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,676,10,200
"ZIP(0.7, 10.0)",4,3,1880,10,200
"ZIP(0.7, 10.0)",4,4,5589,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,475,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,654,10,200
"ZIP(0.9, 30.0)",3,3,1800,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,524,10,200
"ZIP(0.9, 30.0)",4,3,1254,10,200
"ZIP(0.9, 30.0)",4,4,3467,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,25,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,29,10,10
"ZIP(0.2, 3.75)",3,3,94,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,30,10,10
"ZIP(0.2, 3.75)",4,3,82,10,10
"ZIP(0.2, 3.75)",4,4,208,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,17,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,22,10,10
"ZIP(0.5, 6.0)",3,3,40,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,53,10,10
"ZIP(0.5, 6.0)",4,3,139,10,10
"ZIP(0.5, 6.0)",4,4,468,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,14,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,22,10,10
"ZIP(0.7, 10.0)",3,3,108,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,29,10,10
"ZIP(0.7, 10.0)",4,3,63,10,10
"ZIP(0.7, 10.0)",4,4,161,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,25,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,33,10,10
"ZIP(0.9, 30.0)",3,3,87,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,30,10,10
"ZIP(0.9, 30.0)",4,3,86,10,10
"ZIP(0.9, 30.0)",4,4,180,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,160,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,115,10,50
"ZIP(0.2, 3.75)",3,3,372,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,140,10,50
"ZIP(0.2, 3.75)",4,3,488,10,50
"ZIP(0.2, 3.75)",4,4,1366,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,176,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,126,10,50
"ZIP(0.5, 6.0)",3,3,401,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,171,10,50
"ZIP(0.5, 6.0)",4,3,571,10,50
"ZIP(0.5, 6.0)",4,4,1879,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,177,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
