# BEAST v10.5.0
# Generated Thu Feb 12 23:51:34 GMT 2026 [seed=1770940276861]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
124000	-419.5199016678798	3.2427064217236463	-422.7626080896035	0.0075861036437503936	-0.0075861036437503936	0.016860987630893325	0.002843945296925722	241.5465588796351	241.54655887963514	-422.7626080896035	0.0	13.730081449341888
125000	-422.8640614407799	2.7124159190853163	-425.57647735986524	0.013279759168858143	-0.013279759168858143	0.03213660316016502	0.004774421632788326	68.85081655107393	68.85081655107395	-425.57647735986524	0.0	10.907216540883677
126000	-420.2529948649159	2.7618347761714563	-423.0148296410873	0.01013153327183998	-0.01013153327183998	0.023869440198672365	0.005177510101721078	131.6128429052547	131.6128429052547	-423.0148296410873	0.0	12.439159285535096
127000	-421.721204543488	3.219897412396998	-424.941101955885	0.00961078743219224	-0.00961078743219224	0.02104166441840539	0.005321194255749046	156.06681566303675	156.06681566303675	-424.941101955885	0.0	13.215205924031453
128000	-421.4233150560732	1.0829874872519056	-422.5063025433251	0.015137464554837497	-0.015137464554837497	0.034462309577892786	0.007870182829456378	109.77382186629066	109.77382186629066	-422.5063025433251	0.0	11.54583261818107
129000	-419.7698374387785	3.019442068217476	-422.78927950699597	0.008942862427503499	-0.008942862427503499	0.020901804915499318	0.005492623134266438	150.19054756102955	150.19054756102958	-422.78927950699597	0.0	12.885919968241215
130000	-418.92717223099964	7.93071516498761	-426.85788739598723	0.0023515753533532744	-0.0023515753533532744	0.0057901245988160365	0.0014732028777025537	356.5597589014263	356.5597589014263	-426.85788739598723	0.0	16.481949209318675
131000	-417.175069869872	5.965058395425022	-423.14012826529705	0.0015074966320108075	-0.0015074966320108075	0.003476234336911691	0.001987037993764957	1111.9397120131557	1111.939712013156	-423.14012826529705	0.0	17.439819347112074
132000	-416.79659618354043	5.876445725732484	-422.6730419092729	0.002587772375761818	-0.002587772375761818	0.0057829118010499225	0.0016263865687278503	711.8649777667109	711.8649777667108	-422.6730419092729	0.0	16.924946260343766
133000	-418.07821576626503	6.399310478194927	-424.47752624445997	0.0026552200266021964	-0.0026552200266021964	0.006040245406617898	0.002502719330868568	463.35747056949447	463.35747056949447	-424.47752624445997	0.0	16.324075103433778
134000	-420.47885037677156	3.673482783198345	-424.1523331599699	0.004313639892043574	-0.004313639892043574	0.00985489800241977	0.004811514864511172	357.46336260724036	357.4633626072404	-424.1523331599699	0.0	14.60070737733237
135000	-419.58307487286413	6.545684212483689	-426.12875908534784	0.0028813955765021066	-0.0028813955765021066	0.007356150738711787	0.0027745620194106484	278.95913532674075	278.95913532674075	-426.12875908534784	0.0	15.474470798918855
136000	-416.1372778397007	9.444016818510676	-425.5812946582114	0.0015009095813038249	-0.0015009095813038249	0.0034540436035344927	0.0010314407728867251	631.082150847281	631.0821508472809	-425.5812946582114	0.0	18.298155713484736
137000	-422.22350770842155	5.687233665027457	-427.910741373449	0.00595268484572505	-0.00595268484572505	0.014610271152874301	0.002914409839356778	120.71522290614546	120.71522290614546	-427.910741373449	0.0	13.61485282170072
138000	-424.0533375576558	2.9391954065215504	-426.99253296417737	0.010253488524490678	-0.010253488524490678	0.022159954701292242	0.006141647162168363	149.80635448850907	149.80635448850907	-426.99253296417737	0.0	13.06719149375102
139000	-427.95717822948643	-1.3119524561361455	-426.64522577335026	0.048238173124045686	-0.048238173124045686	0.10838625520082491	0.03087246653747383	24.70402424048524	24.704024240485236	-426.64522577335026	0.0	8.092204098447278
140000	-428.5498965772087	-4.997025180980426	-423.5528713962283	0.03685193271049173	-0.03685193271049173	0.08541874442454146	0.06047510646047088	52.89912971393686	52.89912971393685	-423.5528713962283	0.0	7.41963448023732
141000	-426.893045101635	-4.272232003809846	-422.62081309782513	0.05735227450415126	-0.05735227450415126	0.12940956315987237	0.0814672830357741	24.206736490513006	24.20673649051301	-422.62081309782513	0.0	6.457539999884714
142000	-423.52666029589983	-0.7829262730102968	-422.74373402288956	0.03566227155140016	-0.03566227155140016	0.07910851107277006	0.014904276000371235	44.409156316533824	44.40915631653382	-422.74373402288956	0.0	9.179971670148884
143000	-427.31088727271265	-1.1312573714351153	-426.1796299012775	0.03692989934815465	-0.03692989934815465	0.0803472155090692	0.013000085276377802	49.19046041655529	49.19046041655529	-426.1796299012775	0.0	9.177615950151438
144000	-415.83940014147765	7.840614267213411	-423.6800144086911	8.578495696902541E-4	-8.578495696902541E-4	0.001983872944841804	8.49554297963425E-4	2192.433013490682	2192.4330134906813	-423.6800144086911	0.0	19.57058307816771
145000	-416.41955369658115	11.110808782018307	-427.53036247859944	7.745630909190139E-4	-7.745630909190139E-4	0.0016670308495580818	2.3304607836590097E-4	2091.731811007124	2091.731811007124	-427.53036247859944	0.0	20.74956136266238
146000	-409.6752291816138	12.717171720089699	-422.3924009017035	2.951590544749141E-4	-2.951590544749141E-4	6.479905067324848E-4	1.0751225651236E-4	6841.532764309099	6841.5327643091	-422.3924009017035	0.0	23.594304689648627
147000	-408.290600671656	15.15738200794624	-423.44798267960226	7.732531948745237E-5	-7.732531948745237E-5	1.862263463558508E-4	1.2745297596102728E-4	16007.31296941185	16007.312969411849	-423.44798267960226	0.0	25.80069614671013
148000	-405.70370498572163	18.076386370413097	-423.78009135613473	7.185493749610407E-5	-7.185493749610407E-5	1.7231117720436213E-4	3.533313521750921E-5	15237.619484827428	15237.619484827426	-423.78009135613473	0.0	27.09687705089342
149000	-404.56602477003156	19.152932760528035	-423.7189575305596	4.603205137366506E-5	-4.603205137366506E-5	1.0498327500527099E-4	3.3742398023611455E-5	26099.8483370243	26099.848337024305	-423.7189575305596	0.0	28.758670423341975
150000	-409.00265258550496	14.45761914878281	-423.46027173428774	2.1698756254943767E-4	-2.1698756254943767E-4	5.114562715092922E-4	1.47923638716423E-4	5330.622194796693	5330.622194796693	-423.46027173428774	0.0	23.940191331117802
151000	-412.36142799537794	11.085879849325906	-423.44730784470386	6.022524464308841E-4	-6.022524464308841E-4	0.0014490098659291066	3.924305199694728E-4	2025.6984678743765	2025.6984678743768	-423.44730784470386	0.0	20.747553310797535
152000	-417.36452099278694	11.834989233166485	-429.1995102259534	4.919269091561366E-4	-4.919269091561366E-4	0.0012522225187261427	4.734866105412076E-4	1648.5471226815307	1648.5471226815307	-429.1995102259534	0.0	20.78330005335385
153000	-418.50306826212574	8.27872540714521	-426.78179366927094	0.0010250460322440902	-0.0010250460322440902	0.002580640256378185	0.0010633021860717642	1208.307144070357	1208.307144070357	-426.78179366927094	0.0	18.5722012216077
154000	-411.73298402122	14.72612081539316	-426.45910483661316	9.974846534343198E-5	-9.974846534343198E-5	2.242148041580602E-4	1.1930517003257855E-4	16112.641867053819	16112.641867053817	-426.45910483661316	0.0	25.8456060266711
155000	-405.49229014540487	18.046705027038932	-423.5389951724438	4.142707204777627E-5	-4.142707204777627E-5	9.537155186565581E-5	5.591973142082675E-5	28131.759393756187	28131.759393756183	-423.5389951724438	0.0	28.1855168804463
156000	-404.37063539540486	17.804651289700374	-422.1752866851052	2.4752943467586303E-5	-2.4752943467586303E-5	5.3952357805209324E-5	2.3558601605066576E-5	97096.06361705803	97096.06361705804	-422.1752866851052	0.0	30.539733565386616
157000	-402.23365993342065	20.591384557744394	-422.82504449116504	1.94968916157595E-5	-1.94968916157595E-5	4.375559102675929E-5	1.405757891559789E-5	87455.21235198688	87455.21235198686	-422.82504449116504	0.0	31.45120074649739
158000	-401.4698052338708	23.157976832109217	-424.62778206598	8.592786072370451E-6	-8.592786072370451E-6	2.004648388875787E-5	1.1126290521543481E-5	120777.91638440483	120777.9163844048	-424.62778206598	0.0	32.930390208300565
159000	-400.5423283306458	23.61309661913098	-424.1554249497768	4.536824061689278E-6	-4.536824061689278E-6	1.0702503828670282E-5	6.031849750473288E-6	334981.08911389887	334981.0891138988	-424.1554249497768	0.0	34.761677318019025
160000	-403.80802556603345	19.56296938927308	-423.3709949553065	3.51102083465757E-5	-3.51102083465757E-5	8.413778296201805E-5	2.9635628986358152E-5	31510.440515065853	31510.440515065857	-423.3709949553065	0.0	29.155097424472892
161000	-399.16680769044854	24.824392058451277	-423.9911997488998	7.892241331394288E-6	-7.892241331394288E-6	1.9083393643393367E-5	2.9530016418920564E-6	125518.1581206173	125518.15812061729	-423.9911997488998	0.0	33.2896492335545
162000	-401.4611033314453	21.448402662419568	-422.9095059938649	7.654833986829008E-6	-7.654833986829008E-6	1.7800866571056262E-5	1.6656658014205726E-5	159918.4291876891	159918.4291876891	-422.9095059938649	0.0	32.24918432502196
163000	-406.39940732400214	18.53425472725311	-424.9336620512552	5.57431110460165E-5	-5.57431110460165E-5	1.373246418426486E-4	1.975641023111126E-5	18209.377599390977	18209.37759939098	-424.9336620512552	0.0	27.05152945947693
164000	-402.64314509975856	20.142942922908528	-422.78608802266706	2.7232717513337637E-5	-2.7232717513337637E-5	6.260605557563939E-5	1.9876086904916027E-5	51295.49575815751	51295.49575815751	-422.78608802266706	0.0	30.287639353599328
165000	-404.848267193266	18.66153917191567	-423.50980636518165	4.047376268247089E-5	-4.047376268247089E-5	8.977898120008672E-5	2.8665890893807993E-5	40994.871642489015	40994.871642489015	-423.50980636518165	0.0	29.34880674884569
166000	-407.28520534204705	17.91075036202399	-425.195955704071	4.248216218231739E-5	-4.248216218231739E-5	1.0401795572129714E-4	6.584301666606233E-5	22057.27995973981	22057.279959739815	-425.195955704071	0.0	27.65911873720784
167000	-401.8790143794749	21.084820241815205	-422.96383462129006	8.129060073437469E-6	-8.129060073437469E-6	1.7815902825636894E-5	1.1647079749190115E-5	237754.6371073641	237754.63710736413	-422.96383462129006	0.0	33.115197511815495
168000	-401.8503027612527	23.42500507524346	-425.27530783649615	1.471780305823207E-5	-1.471780305823207E-5	3.5089256636585635E-5	7.727621948143464E-6	61242.91436503543	61242.91436503544	-425.27530783649615	0.0	31.94159582870911
169000	-401.09584157815465	22.44745593646413	-423.54329751461876	3.7986657055407443E-6	-3.7986657055407443E-6	8.684986937159771E-6	1.1432562712237907E-5	330139.37715541595	330139.37715541583	-423.54329751461876	0.0	33.61409028920919
170000	-395.3261270830538	28.57840521535013	-423.9045322984039	2.82786207387275E-7	-2.82786207387275E-7	6.766163744203656E-7	1.374487726373539E-6	4166703.807221794	4166703.8072217945	-423.9045322984039	0.0	40.12458339774214
171000	-396.8562915527895	29.417982641832744	-426.27427419462225	1.283862839558021E-7	-1.283862839558021E-7	3.722326760453702E-7	3.843005361857287E-7	1.4965306288739884E7	1.4965306288739882E7	-426.27427419462225	0.0	43.38043706577719
172000	-388.1970326601245	34.89924652738557	-423.09627918751005	1.8517097702152793E-7	-1.8517097702152793E-7	4.2899746471019404E-7	4.3463486042602554E-8	7448625.244566588	7448625.244566588	-423.09627918751005	0.0	43.88942358356786
173000	-393.8771201195225	30.83178257829564	-424.70890269781813	2.806511343618203E-7	-2.806511343618203E-7	7.002217940021235E-7	5.058727118065922E-7	5315369.847299957	5315369.847299957	-424.70890269781813	0.0	42.386679124587545
174000	-387.9473616315428	34.716807916782805	-422.66416954832556	2.603406055484699E-7	-2.603406055484699E-7	5.80156397920107E-7	7.79406716150557E-8	5875835.581302838	5875835.581302838	-422.66416954832556	0.0	44.2343759802895
175000	-386.8703962620217	36.526806813018894	-423.3972030750406	9.959945125649349E-8	-9.959945125649349E-8	2.1300539007401012E-7	4.6069147893540136E-8	2.1830658613642693E7	2.1830658613642693E7	-423.3972030750406	0.0	47.91746425058665
176000	-384.02353172479513	40.09039977656699	-424.1139315013621	2.1000984977140224E-8	-2.1000984977140224E-8	5.2063409126877034E-8	2.6199004346191176E-8	6.335426306663569E7	6.335426306663569E7	-424.1139315013621	0.0	50.80273149923765
177000	-383.8924870124258	41.65041339238836	-425.5429004048142	2.6251366029527978E-8	-2.6251366029527978E-8	5.9308193985454545E-8	1.7483916980352515E-8	4.794708092921727E7	4.7947080929217264E7	-425.5429004048142	0.0	51.29946074989631
178000	-384.9342423725754	38.86131500337776	-423.79555737595314	6.277468480719814E-8	-6.277468480719814E-8	1.4374964539833705E-7	2.111552009655724E-8	2.2781710458997857E7	2.2781710458997853E7	-423.79555737595314	0.0	48.31537573888646
179000	-385.56286492282413	39.78345799909587	-425.34632292192	1.317273400726926E-8	-1.317273400726926E-8	3.177372950293398E-8	1.9400451127545152E-8	1.4128967893014306E8	1.4128967893014303E8	-425.34632292192	0.0	52.034472478003835
180000	-380.82456191987296	44.423922130096614	-425.2484840499696	5.591637045395123E-9	-5.591637045395123E-9	1.4489732589203685E-8	7.605131410957726E-9	1.8615451606109306E8	1.8615451606109306E8	-425.2484840499696	0.0	54.47791125943255
181000	-384.56555959933064	42.426020636403834	-426.9915802357345	2.007862621266155E-8	-2.007862621266155E-8	5.2578427609265766E-8	1.3669217132731662E-8	3.966001310361808E7	3.9660013103618085E7	-426.9915802357345	0.0	51.03612897766757
182000	-382.88130030343734	40.023182586023296	-422.9044828894606	3.405557287815406E-8	-3.405557287815406E-8	7.877844304778479E-8	1.0544051458300611E-8	4.67102548707438E7	4.67102548707438E7	-422.9044828894606	0.0	49.848109413695596
183000	-377.9454740241458	46.441901813189446	-424.3873758373353	6.2444570649613105E-9	-6.2444570649613105E-9	1.4936948343135548E-8	2.6808735573397224E-9	1.5977645493742958E8	1.5977645493742958E8	-424.3873758373353	0.0	55.0518971217179
184000	-380.8044694888352	43.39338491397059	-424.1978544028058	1.7181654777494593E-8	-1.7181654777494593E-8	4.121797839763818E-8	6.917747018850934E-9	5.718556401993502E7	5.718556401993502E7	-424.1978544028058	0.0	51.89962499708241
185000	-380.85835461992764	42.580875905824065	-423.4392305257517	1.5874667974530872E-8	-1.5874667974530872E-8	3.680281645442719E-8	5.758822323413705E-9	9.614812216116165E7	9.614812216116165E7	-423.4392305257517	0.0	52.4018348537368
186000	-379.4263654111258	44.50846092500398	-423.9348263361298	7.589788363835286E-9	-7.589788363835286E-9	1.6436167135516337E-8	2.796637285623039E-9	2.722342243355903E8	2.7223422433559024E8	-423.9348263361298	0.0	55.467223951784554
187000	-380.7107721079153	47.49202677797911	-428.2027988858944	4.522137770708471E-9	-4.522137770708471E-9	9.971034425458172E-9	2.6469844603327726E-9	2.679234176906444E8	2.6792341769064438E8	-428.2027988858944	0.0	56.83475366676333
188000	-370.9188279422682	53.147783351887284	-424.06661129415545	7.499547690487759E-10	-7.499547690487759E-10	1.7252722202733139E-9	3.152296785651669E-10	1.4054623084093807E9	1.405462308409381E9	-424.06661129415545	0.0	61.82395468829553
189000	-378.1169307413435	44.71700506131499	-422.83393580265846	8.195664154561435E-9	-8.195664154561435E-9	1.9379246243487823E-8	2.2988550849650516E-9	1.4892532638846123E8	1.4892532638846123E8	-422.83393580265846	0.0	53.50756279331563
190000	-374.8794998240732	47.61271209947468	-422.49221192354787	2.7357816571727126E-9	-2.7357816571727126E-9	6.265346075739729E-9	8.956556643959426E-10	6.108499351357623E8	6.108499351357625E8	-422.49221192354787	0.0	57.67301525823858
191000	-376.15129697385976	48.46149486307522	-424.612791836935	1.6926309588818329E-9	-1.6926309588818329E-9	3.677052943730946E-9	1.7421236452917586E-9	9.163102440518194E8	9.163102440518194E8	-424.612791836935	0.0	59.19778480366182
192000	-373.63545522789275	49.058012441225316	-422.69346766911804	2.1205371681148147E-9	-2.1205371681148147E-9	4.812747296399255E-9	7.165311582838108E-10	6.955359822655555E8	6.955359822655555E8	-422.69346766911804	0.0	58.61245568764579
193000	-382.03239760438237	43.43694549894897	-425.4693431033313	1.7258392532453825E-8	-1.7258392532453825E-8	4.056906637725159E-8	8.276768631406265E-9	6.083607988466776E7	6.083607988466777E7	-425.4693431033313	0.0	52.2722334334249
194000	-379.37812529129934	44.899683049863754	-424.2778083411631	7.95313296463118E-9	-7.95313296463118E-9	1.9195700155116004E-8	4.710512030002038E-9	1.5101848147409654E8	1.5101848147409654E8	-424.2778083411631	0.0	54.43149052453569
195000	-374.0972697715253	49.58610976030532	-423.6833795318306	1.5279172521920607E-9	-1.5279172521920607E-9	3.47614221650725E-9	7.394562237325248E-10	1.0562053877045949E9	1.0562053877045947E9	-423.6833795318306	0.0	59.86764616264739
196000	-373.56573705865827	50.02346512338305	-423.58920218204133	6.482977771327044E-10	-6.482977771327044E-10	1.4252451109908527E-9	4.134118816800632E-10	3.8467973008485537E9	3.8467973008485537E9	-423.58920218204133	0.0	62.62729000166847
197000	-370.4867155548916	54.08715432500097	-424.5738698798925	2.4341781571687986E-10	-2.4341781571687986E-10	5.901587767580762E-10	2.0431296053979955E-10	6.031314406921394E9	6.031314406921395E9	-424.5738698798925	0.0	64.729412383989
198000	-366.8959242058148	58.62334332283026	-425.51926752864506	1.499257391657617E-11	-1.499257391657617E-11	3.669527318737787E-11	3.9343853798880086E-11	1.1524370497293031E11	1.152437049729303E11	-425.51926752864506	0.0	71.15331550933593
