meanRF,meanNRF,HighSupportCladesProp,RFConsensus,NRFConsensus,CladeRecoveryConsensus,RFMCC,NRFMCC,CladeRecoveryMCC,likelihoodESS,priorESS,jointESS,prob,tier,leaves,total_sites
5.38517942450839,0.384655673179171,0.5,4,0.285714285714286,0.5,4,0.285714285714286,0.6,9001.0,8589.86579794595,8719.59907147879,1.0,1,10,50
6.77346961448728,0.483819258177663,0.5,3,0.214285714285714,0.5,6,0.428571428571429,0.5,9001.00000000002,8547.72772466773,8371.98306601739,0.8,2,10,50
6.3464059548939,0.45331471106385,0.375,4,0.285714285714286,0.4,4,0.285714285714286,0.6,9000.99999999997,9000.99999999995,8655.53931941677,0.8,3,10,50
6.27974669481169,0.448553335343692,0.375,5,0.357142857142857,0.4,6,0.428571428571429,0.5,9053.45032798865,8469.63534998808,8520.77510443981,0.8,4,10,50
7.0272191978669,0.501944228419064,0.5,6,0.428571428571429,0.4,6,0.428571428571429,0.5,8720.7289097962,8625.3531793668,8575.79556098513,0.6,2,10,50
7.13076324852794,0.50934023203771,0.5,6,0.428571428571429,0.4,8,0.571428571428571,0.4,8588.15647196797,9000.99999999998,8496.0786481751,0.6,3,10,50
7.91800911009888,0.565572079292777,0.375,7,0.5,0.3,8,0.571428571428571,0.4,8466.10217272924,9000.99999999998,8486.58958335072,0.6,4,10,50
6.06577046994778,0.433269319281985,0.5,5,0.357142857142857,0.5,6,0.428571428571429,0.5,8703.02781901859,9001.00000000001,8870.65311872032,0.4,2,10,50
4.49572269747806,0.321123049819861,0.625,3,0.214285714285714,0.6,4,0.285714285714286,0.6,9001.0,9001.00000000003,9001.00000000002,0.4,3,10,50
3.61537606932563,0.258241147808974,0.625,3,0.214285714285714,0.6,4,0.285714285714286,0.6,8677.55649650944,8735.72662749765,8274.91679514455,0.4,4,10,50
9.59293411843129,0.685209579887949,0.375,6,0.428571428571429,0.3,10,0.714285714285714,0.3,437.884651007257,26.7569590440649,31.7367601536632,0.2,2,10,50
